id	origin	content	label
69569dbe-a58d-441a-89b1-77732c51db7c	wyborcza	Miał być Hilton i Starbucks. Są Żabka i e-papierosy. Co się dzieje z Hi Piotrkowska?	1
2964f161-b897-4945-9e3f-37bc90207e4c	wikinews	Warszawa: V Konferencja Ministerialnego Procesu Ochrony Lasów w Europie	0
1ae94c84-417c-428e-bf98-dff5f242ed57	wikinews	Ogromne spadki na warszawskiej giełdzie	0
356c7856-eb8c-47c2-89f9-71316f734e8a	wyborcza	Na plażę w Newcastle sztorm wyrzucił ogromny statek	1
09845a5f-6326-4fee-b0a5-0c8f0ba72e83	wikinews	Dawid Krupa wygrał wyścig kolarski Tatry Tour 2007	0
cecbe2f6-7e0e-4495-8c8d-8477820f13d9	wikinews	Chiny: płonął portret Mao Zedonga	0
c80a52f2-4506-45d9-80ef-e9affc4819c8	pudelek	Magda Gessler: "Nigdy w życiu nie robiłam sobie nic na twarzy"	1
8ef515b9-4257-4dc3-97b8-26a46309a501	pudelek	Majdan dał się sprowokować kibicom!	1
61e5ed36-850b-4479-b434-1679a234a375	wpwiadomosci	Tak Kurscy spędzili majówkę. Wydarzyło się coś niespodziewanego	1
669bfc79-9fa3-4dcc-b551-1b546a1c5a44	wikinews	Cristiano Ronaldo zdobywcą Złotej Piłki FIFA 2014	0
876ee745-0d13-4246-a14f-d332191acc9d	tvpsport	Alessandro Chiappini: marzę o zostaniu selekcjonerem polskiej reprezentacji	0
aa9d8c29-a863-48de-b5fc-7b766cc935f3	pudelek	Kibic chciał uściskać Szczęsnego, a on... bronił go przed ochroniarzami!	1
e533fbda-0e11-49d3-8ad6-55cdc930877d	wikinews	Tenis, Poertschach: czwórka najlepszych	0
0fa22cf6-5bf5-464b-9d66-edcc08a7eb84	wikinews	Francja: trwa druga tura wyborów parlamentarnych	0
4c63a793-321b-4158-8d39-47e94fbe5ec2	wikinews	USA: Przed Pentagonem doszło do strzelaniny	0
4e8322bb-2226-4992-bad4-ddc36d8d1c3f	pudelek	Tori Spelling strzela GROŹNE MINY po spotkaniu z niewiernym mężem (ZDJĘCIA)	1
fa5271b5-7bed-4749-8fa7-35a3edce670c	tabletowo	40 GB GDDR6 w Xboxie?!	1
67a06018-5444-494e-bbe4-d93063ea2352	pudelek	Królowa chce, by na pogrzebie księcia Filipa wszyscy royalsi wystąpili w GARNITURACH. "Istniało ryzyko PRAWDZIWEJ ŻENADY"	1
029d310a-c3a4-42c9-abc3-94381d4aca10	space24	Raport klimatyczny: lipiec 2019 najcieplejszym miesiącem w historii pomiarów	0
e48d9546-173a-4067-8471-2e3ede192c87	wikinews	Irańska reakcja na skierowanie sprawy programu atomowego do Rady Bezpieczeństwa ONZ	0
5a7a935d-4d4b-4ed4-9cc9-5e29df04ae4e	wikinews	Bayern Monachium awansował do finału Klubowych Mistrzostw Świata 2020	0
b3c9dd4c-2563-469a-b80c-6293dbf5bc6b	pudelek	Rolnik szuka żony. Magda jednak znalazła miłość? Internauci sceptyczni: "Taka wymagająca, a tu TAK SZYBKO"	1
b926653f-95b8-465d-8feb-8f95bcf73bcb	wyborcza	Emeryt z Częstochowy doniósł do prokuratury na prezes SN Małgorzatę Manowską i założyciela Ordo Iuris	0
5165af20-9626-4c16-8baf-6d7c35492a1c	pudelek	Kinga Preis W MOCNYCH SŁOWACH o Pawle Kukizie i TVP: "Codziennie przeżywam jakiś rodzaj UPOKORZENIA"	1
cb8f4dc0-13c5-43a4-848d-0840621a667b	wyborcza	Sondaż Kantara. Większość Polaków uważa, że sprawy w kraju zmierzają w złym kierunku	0
f088ff5b-6448-4baa-bdfe-92c66dbb2f27	wyborcza	Chełmno. Najdłuższe w Europie mury obronne na razie nie będą naprawiane	0
d47c9634-8d96-4c58-ae4f-8d70728405a4	pudelek	Julia Wróblewska pozuje bez stanika i reaguje na OBRZYDLIWE komentarze.	1
bfbf9a3b-2cad-4575-9249-037c2a1d7299	other	Bolesław Ciepiela nie żyje. Znany zagłębiowski pisarz miał 90 lat	0
4d00e7e5-d5eb-4586-8f9c-d75e9e787e00	wikinews	Warszawa: próba generalna przed Świętem Wojska Polskiego	0
33c29a63-169e-471c-8ef8-2c32430d1f2a	wp-wiadomosci	Kiedy zerwali asfalt, od razu wstrzymali prace. Niezwykłe odkrycie	1
2185e3b4-b617-4962-b955-4bad1636409e	wikinews	Kolegium kardynałów: pogrzeb papieża w piątek	0
b710c8ce-ea59-4b45-9589-1dfa779f42cd	other	Miłość, seks & pandemia. Jest ZWIASTUN nowego filmu Patryka Vegi! 	1
c259454f-02d5-4e24-8658-6c99ca5d7a4b	space24	Finał deorbitacji masywnego segmentu chińskiej rakiety	0
133953ab-9b89-4827-bf38-5d010258450d	wikinews	Bezpieczeństwo komputerowe: ze względu na włamania Google zabroniło swoim pracownikom korzystania z Windowsa	0
4057bbf4-5bf3-4fa8-a282-554ebf271b0d	wpwiadomosci	To będzie miało wpływ na Polskę. Były ambasador o zmianach we Francji	1
49ad9d50-5976-4323-adeb-46c558dfcc6c	o2	Była minister z PiS poniżona. Piotr Kraśko okazał się dla niej bezlitosny	1
f220d6ad-18b0-4fdd-a29e-cbbdcb69da15	o2	Matka ostrzega rodziców. Mówi co COVID-19 zrobił 3-letniej Angelinie	1
fdcc8911-39f4-4e41-8b77-fd2320a6b90d	wyborcza	Poseł opozycji o podwyżkach mandatów: "Ziobryzm w czystej postaci"	1
714e768d-e540-4a59-bc0a-c806ff42f2fe	other	Łącznie zrzucili ponad tonę! Zobaczcie spektakularne metamorfozy gwiazd 	1
06d60b13-cd40-4809-8e8a-07478ae66276	o2	Pszczyna. TVN ujawnia SMS zmarłej kobiety. Pisała je do swojej mamy	1
f8342090-0a12-4967-8767-5f160371ed24	wikinews	Projekt nowelizacji ustawy o promocji zatrudnienia i instytucjach rynku pracy	0
caba5b33-6d17-4c04-92f6-b2d0b7b2764c	naukawpolsce	Prof. Rejdak: wstępne wyniki wskazują na trend w kierunku skuteczności amantadyny	0
6c0cf324-f4e1-48b2-bf35-c5abd91b8aed	wikinews	Sandomierz: Pielęgniarka w szpitalu zakażona SARS-CoV-2	0
ebfdb955-9191-4f40-9489-366264cf9482	wyborcza	Tour de Pologne. Joao Almeida najmocniejszy w Przemyślu, Michał Kwiatkowski czwarty na II etapie	0
4b157b9a-d1fa-47c7-956b-62336c42d116	other	Żona złożyła wniosek rozwodowy dzień po ślubie. 23-laka nie żyje	0
582a5776-0a15-41f1-b570-267cc4e2af76	wyborcza	Wigierski Park Narodowy. Wyrżnięto "Babę" i inne wiekowe jesiony. Bez specjalistycznych badań	0
c4a993b4-ce75-4829-9678-320210a91154	space24	Centrum Technologii Kosmicznych - nowa jednostka AGH w Krakowie	0
9bc31d94-8bbb-475e-ad78-76768692084a	tabletowo	W tym roku zostanie wycofany ostatni iPhone z ekranem LCD i notchem	0
8b55320a-e481-434b-9211-44a28ff833e1	space24	Polacy dalej udoskonalają kosmiczny metr z Sèvres	0
0c180863-4c8d-4cc7-8a41-63552ff355bf	wikinews	Ścieżka rowerowa z paneli słonecznych	0
84d452a9-fcb8-48da-b3d2-c286dac94ac9	tvpsport	Szkoci wybrali piłkarza sezonu	0
061b2bec-0be9-4c98-814c-9b883d18f300	wyborcza	Władze Sądu Okręgowego w Krakowie pacyfikują sędziów, którzy odmówili orzekania z osobami wybranymi przy udziale neo-KRS	0
667c8b2d-a9ad-4d86-8017-1debd12133d0	other	Tak wygląda raj, w którym zamieszkali uczestnicy 3. edycji "Hotelu Paradise" 	1
aca349e1-53b3-4d8e-a7fd-80ebc06ae101	wyborcza	Były sekretarz obrony pozywa Pentagon. Poszło o książkę o czasach Donalda Trumpa	1
d41b4c49-7574-4978-94f2-f1c11bf89f28	pudelek	Ekskluzywny Menel WYDAJE KSIĄŻKĘ! "Zmienił wizerunek współczesnego mężczyzny!"	1
6420b73a-85c2-45a2-af0d-bea0ef4db882	pudelek	Britney Spears chodzi w KOMINIARCE i kuli się pod ostrzałem paparazzi (ZDJĘCIA)	1
46dc5b8f-3cf8-46cf-9815-bb5644b362b1	wikinews	Gdańsk: otwarcie wystawy „W-gallery 03”	0
9e410349-7897-4823-9011-3385800681b3	wikinews	ESRB: dwukrotnie mniejszy odsetek gier dla dorosłych	0
15f95226-4184-4a3a-8fd8-f92929a0103d	naukawpolsce	Prof. Szuster-Ciesielska: leki doustne przeciwko COVID-19 mogą uchronić przed hospitalizacją	0
541c4af3-498d-4917-aac9-ee2bee8900a6	other	Wójt Żelazkowa zaatakował dziennikarzy. Miał prawie 3 promile	0
f261317a-c93b-482f-8d54-a48e2dfc9977	wikinews	WYSIFTW: nowe narzędzie ułatwiające edytowanie stron wiki	0
ce9ca30a-4420-48f1-8ce5-11373286f694	wyborcza	Przyspieszone wybory przesądzone?	1
b6aea804-cef9-47c2-a0ba-6dcfc612e5bb	wikinews	Zmarł Laureat Nagrody Nobla Arthur Kornberg	0
c4be86ac-6489-4fc5-a00f-91de8377314a	wikinews	Trwa budowa łódzkiego aquaparku	0
249c4dc7-853f-484c-adf6-bd69b1a5f623	o2	Ludzie zdębieli po tym, co zrobiła Olejnik w TVN24. "Niestosowne"	1
48a2beee-50d2-4a9c-bae2-d0bb52f61628	wyborcza	13. emerytury w tym roku bez podatku	1
adc678e5-62f1-4247-a7c5-8320f415cab3	space24	Stacja Tiangong-2 przestała istnieć. Zamierzona deorbitacja nad Pacyfikiem	0
9c6bc35a-c77d-4af1-926e-1073eac31873	tabletowo	Kia potwierdza nowy, elektryczny model w gamie na przyszły rok	0
5cc5a65a-c5e7-4f7b-bd9e-64391371fdc5	pudelek	Tomasz Kammel ogłasza, że nie będzie miał żony! "Kiedyś myślałem, że coś jest ze mną nie tak"	1
65d977d8-d738-45de-b374-98e3f9ba54b0	wyborcza	Szef bojówki Lecha Poznań ucieka przed więzieniem. Zaskakujące uzasadnienie	1
9f4d0c0e-cff1-4e60-b952-16266f59ba9f	pudelek	Tokio 2020. Polska wioślarka-medalistka dziękuje SWOJEJ DZIEWCZYNIE na antenie TVP!	1
46eacda4-5eb8-4274-aafd-c10a97788c24	o2	Afganistan. Nieoczekiwany ruch talibów. Zakazują takich małżeństw	1
c651fc01-8e23-46c1-8880-df52a500ff4b	pudelek	Dagmara Kaźmierska kupi Conankowi MIESZKANIE! "Co za różnica, czy dam mu to teraz, czy dostanie, jak zdechnę?"	1
9564f3be-ecb8-449c-948a-8ee6fa9ab795	wikinews	Szwajcarzy decydują czy otworzą swoje granice dla 10 nowych członków UE	0
389e105c-a979-4eea-b595-12c0a60d153f	o2	13-latek uciekał policji w seicento. Nagranie z Sosnowca podbija sieć	1
1ec00ced-1be0-4832-8ded-ecaad94f0026	pudelek	Matura 2021. Oliwia Bieniuk, Xavier Wiśniewski i Tomek Malcolm zdają egzamin dojrzałości. Kto jeszcze?	1
9654c43d-341c-403c-8ae2-8a0c6a7512be	pudelek	Justyna Steczkowska wspiera leczenie chorego chłopca: "Razem możemy tak wiele za tak niewiele"	1
85f6f4c8-f465-4733-9a1e-4c767af32e14	wp-wiadomosci	Uczniowie śmiali się z prezydenta Dudy. Nauczyciel wpadł w furię	1
856da2da-b86a-4e30-85a1-eb9e4a10940b	pudelek	Tak wyglądają kulisy sesji Margaret!	1
4faf2153-13e0-487d-87af-f7e6b101b785	pudelek	Paulina Papierska z "Top Model" URODZIŁA! 	1
8439f71b-c361-4905-b050-f3de1a3ac73f	pudelek	Karolina Pajączkowska w kreacji z odkrytymi ramionami FLIRTUJE z obiektywami na premierze 	1
03cb60f0-4b7d-4005-8c5e-09b183db3730	pudelek	Poznajcie Ashley Biden - córkę Joe Bidena, zaangażowaną działaczkę społeczną i miłośniczkę zwierząt (ZDJĘCIA)	1
71f084cb-4f68-41f5-a531-09c446ba9dcb	wyborcza	41. rocznica podpisania Porozumień Sierpniowych w Gdańsku. Wśród gości Vera Jourová i Żanna Niemcowa	0
2fcac532-7310-4ff6-a7a0-7a46aa4f39d3	wikinews	Jutro rozpoczęcie Wimbledonu 2014	0
5ff92aa7-1b7c-4bf4-bbcb-6368b647e6d6	pudelek	Halle Berry i 30-letni model Versace	1
a65c85da-7347-493a-8634-b4f00ba50d37	pudelek	W tej samej sukience na dwóch imprezach	1
c4c005fb-1a95-4ecf-be91-6eca43042814	pudelek	Nowe informacje o stanie zdrowia księcia Filipa. Głos zabrała Camilla Parker Bowles	1
733b5143-0eeb-4dcd-b607-a1bcb527ea8a	tabletowo	World of Tanks opuszcza Rosję i Białoruś	0
d22ed1e1-4945-4c92-9d5b-3ccfb84f86dc	wp-wiadomosci	Minibus bez kierowcy będzie za darmo woził pasażerów po cmentarzu w Gdańsku	0
136e8d75-5e66-4f18-af52-635714ef278e	other	Córka pozwała lekarza matki za to, że się urodziła. Jest wyrok	0
13aa4472-a3a9-4e4f-bfe6-fe586a2345ca	wpwiadomosci	Akcja w kopalni Zofiówka. Zlokalizowano sygnał z czterech lamp górników	0
6acdc842-cb07-42c9-8a43-0ce5a25cfe2d	other	Śląskie. Wszystkie linie i godziny odjazdów  w telefonie, nowa aplikacja już dostępna	0
415fcc55-5d5a-43f3-bfd7-75cfb1554324	wikinews	Koronawirus – 6 marca 2020	0
9a8a6319-4f85-40d9-ae71-b75913996c22	wikinews	Małopolski Wyścig Górski 2006: Marcin Sapa wygrał 1 etap	0
f92be8a1-2b82-4fa0-8936-1d3577ad6515	o2	Elżbieta II zdetronizowana. Ten kraj właśnie stał się republiką	1
6b808c7f-6288-40ea-b2cf-0670b023b55c	pudelek	Doda boi się, że będzie zdradzana w burdelach!	1
0e23a600-d543-4626-9d8f-e7d112708071	pudelek	Niepokojące wieści o królowej Elżbiecie II. Odwołała podróż z POWODÓW ZDROWOTNYCH	1
6ef88643-3b18-40f2-b265-a4368443fb4a	pudelek	Modli się i medytuje	1
0106a652-672d-4ecc-a18f-2b7db2ca560a	pudelek	Kammel boi się Rozenka!	1
c30d3d4c-0298-4f64-b07f-8604a1848dde	wyborcza	Movember. Pamiętasz o przeglądzie auta? Nie zapomnij o jądrach	0
14ab1aef-ee23-4065-939b-cdae3fe7666f	wyborcza	Słynna krzywa sosna z Falenicy ocalona. Spółka PKP rezygnuje z jej wycięcia	0
2e5e508b-2b79-47e1-9243-4d7d091c8cca	pudelek	Polacy o zamachu: "Otworzyliśmy okna i usłyszeliśmy syreny. Klub Bataclan był 750 metrów od nas"	1
628e5956-76e6-400c-85a7-5f5659fce15d	pudelek	Oto Nina Bo'nina Brown, uczestniczka "Rupaul's Drag Race", która podbija Internet swoimi oryginalnymi charakteryzacjami	1
cf9a578b-fd00-4f0e-bec9-43c6c6c97bba	wyborcza	Wystawa Expo w Dubaju otwarta. Pawilon Polski inauguruje praca Leona Tarasewicza	0
00273841-fd32-415f-a8b6-44f991f33a5b	wikinews	Ryōyū Kobayashi wygrał pierwszy konkurs na skoczni w Planicy podczas zawodów Pucharu Świata w sezonie 2020/2021	0
2aef9f2a-6d55-4ffa-a89f-dae677aee9b9	wikinews	Michał Pazdan zawodnikiem Jagiellonii Białystok	0
d20491b3-6df1-4007-81fa-0028517f515a	wpwiadomosci	Przesłanie lekarza z Mariupola. Powiedzcie mojej mamie...	1
bbffec0c-87db-4662-827e-084310be55c3	pudelek	Ramówka TVN. Agnieszka Woźniak-Starak zadaje szyku CAŁA W DŻINSIE (ZDJĘCIA)	1
05f9ddc5-77c3-4ff5-badb-c3ca3da79913	wyborcza	Trzecia dawka szczepionki dla kolejnych osób. Jest rekomendacja ekspertów premiera	1
60545932-292c-43ca-89ee-22991d264096	wikinews	Prezydent u Polonii w Chicago na koncercie „Polska dla Chicago”	0
f8ba9762-7f9c-4442-941b-6bd96549b390	wyborcza	11 listopada kobiety staną twarzą w twarz z narodowcami. "Oddaliśmy to piękne święto neofaszystom"	1
0d4b2581-a958-48d1-b4c0-76381e16d2db	pudelek	Premiera NOWEGO ALBUMU BEYONCE już 24 listopada!	1
a20fb298-f21e-4fd0-a584-abc1665b4567	wikinews	Lewis Hamilton zwycięzcą Grand Prix Bahrajnu	0
8fc2a841-07fd-4dc1-aa50-5e8e8b457791	o2	Mina mordercy mówiła wszystko. Wstrząsające nagranie policji	1
44188ee8-0348-4c13-be28-62dcb5eb54f1	wpwiadomosci	Znane centrum handlowe w Krakowie będzie zburzone. Skrywa prawdziwe tajemnice	1
aeaa74b9-7a09-48b9-8b3a-fdf1f428f733	wyborcza	Chełmno. Przy przejściu dla pieszych samochód potrącił dziewczynkę	0
4fc895a1-afa6-42c0-8df7-223a3d0281cf	wikinews	Nowy Jork: Ryszard Horowitz otrzymał złoty medal "Zasłużony Kulturze Gloria Artis"	0
1f2e4653-48d0-4e30-ab34-bfcf4f78d63c	o2	Budowlanka na krawędzi? Trzy typy firm rzeczywiście mogą mieć problem	1
f7d6bc16-fa4e-48a2-a7a4-1246f2f11684	wyborcza	Hakerzy kontra sąd. Testowali bezpieczeństwo, ale trafili za kratki	1
521a2685-5732-49b5-a615-10f9f28f1b98	wyborcza	Nowy Sącz. Mężczyzna podpalał wózki dziecięce na klatkach schodowych bloków. "To recydywista"	0
f2bf371e-9ff7-4e17-b70f-975ca3489551	pudelek	Ciacho Tygodnia: Surfujący model Marlon Teixeira (DUŻO ZDJĘĆ)	1
3ca03428-ecef-4dcf-8840-80b26f9bb56c	pudelek	Ewa Minge broni Kingi Rusin i chwali się swoją imprezą z gwiazdami!	1
89704578-f38f-4ac1-b3c7-c43b1f83a720	wikinews	Białoruś: 892 nowe ogniska koronawirusa	0
fba5e15d-9fe0-4517-bfe7-52e58adc3ea8	wikinews	Szkolenie dotyczące Otwarych Zasobów Edukacyjnych w Krakowie: zapowiedź	0
9b026fc4-2efa-492e-87bc-497ca337bb89	pudelek	Gwiazdy pozują na gali w Nowym Jorku	1
6b7b445f-ca23-4c64-8fc0-d25fcbd27bc3	other	Sylwia Wysocka usiłuje dostać się do domu w asyście policji 	1
bef2aaa9-3f6c-4292-8ca8-465b9d938fa8	naukawpolsce	USA/Badanie: po 7 miesiącach skuteczność szczepionki Pfizera przeciwko COVID-19 to 66,6 proc., Moderny 80,3 proc.	0
b1da275e-22d0-42f8-9f3d-9a29126b69e2	o2	Tak 14-latek uczesał się do szkoły. Nauczyciele byli zbulwersowani	1
9b976eb4-e2fe-4ecc-b59d-6f128304b0d5	wikinews	Lekarze z WUM-u przeprowadzili pierwszy w Polsce zabieg udrożnienia żył kończyny górnej z użyciem systemu AngioJet u pacjenta pediatrycznego	0
10ce2cb5-921c-4fc6-9570-5dd419268219	tabletowo	OPPO zaleje polski rynek kolorowymi smartfonami z serii Reno 7	0
1f7f246a-7e21-4dd7-b0c4-2d941f18d890	pudelek	Chce być bardziej obecny w życiu Hanry'ego!	1
8af02164-78cd-444c-b064-53ab38b674a9	pudelek	Chodakowska znów pokazała sutki…	1
aa6589e0-05e0-4250-9d2b-8210d64c0af2	wikinews	Lech Kaczyński i PO zwycięzcami majowych sondaży przedwyborczych	0
9585741a-c3fd-4299-87d9-6d207e881ef9	wyborcza	Iga Świątek znów przegrała z Uns Dżabir. Nieudany powrót Polki po igrzyskach w Tokio	0
1bf4082f-1821-418b-a966-950431c5500b	niebezpiecznik	Spłonęła serwerownia OVH	0
a16932ee-4dc5-4771-babc-38152c64b308	pudelek	Teściowa Szulim "zainspirowała ją". "Chce prowadzić fundację sygnowaną nazwiskiem bogatej rodziny"	1
e4f17eea-ce00-4a26-85ed-18018d658f70	wikinews	Mistrzostwa świata w piłce siatkowej kobiet: „dzika karta” dla Polski	0
a63251f9-c951-4a77-8927-b6fe727b4095	wyborcza	Odciski dłoni i stóp sprzed 169-226 tys. lat. Czy to najstarsza na świecie sztuka naskalna?	1
281173f2-55c9-4f8d-8bac-1aa21cc4f929	wikinews	Wiceprzewodniczący Trybunału Stanu nie żyje	0
27479db8-d0b2-4923-b94e-d85905734d48	pudelek	Katarzyna Warnke staje w obronie gejów z reklamy prezerwatyw!	1
f2643702-afff-41aa-ab21-f9d1ea25a372	wyborcza	Wakacje 2021. Kolejowe wycieczki wokół Warszawy: dla rowerzystów, piechurów i do tramwaju konnego	0
bbee7438-63dc-4d61-aba5-b86dfef61c0c	wikinews	Boronów: Odbyła się druga edycja Boronoff Rock Festiwal	0
88c386d9-ded3-42fa-a27e-40b00844ca01	naukawpolsce	Politechnika Warszawska przechodzi na zdalne nauczanie	0
521171c1-6b7c-4e4c-89fc-4808a5a65ee2	wikinews	Działacze Greenpeace wdrapali się na komin Elektrowni Bełchatów	0
5565db9e-0770-4a29-a42d-7074596e8761	wikinews	Katowice: eksmisja czeczeńskich uchodźców z Załęża	0
93d685cc-1649-454e-94ca-fc7588ddaada	space24	Udane testy systemów ratunkowych statku Orion	0
22f62e91-2b2b-42cb-bb84-accbcb3f59ac	wyborcza	Dwa oddziały nie działają w szpitalu w Toruniu, bo brakuje kadry. Dyrekcja pilnie szuka lekarzy	0
1a8991e8-f5dd-4c49-838f-ff122d70ca97	wyborcza	FBI oskarża północnokoreańskich hakerów o kradzież 620 mln dolarów w kryptowalutach	0
d609f2e8-b200-437b-a547-dd49b533ec50	o2	Niecodzienny uciekinier. Złapano go w Karkonoszach po 4 miesiącach	1
3d1a6ff8-5c94-40be-aaf8-d5a7bc047fce	pudelek	Rozbrykana Anna Samusionek morsuje na sucho POKAZUJĄC ŁONO (ZDJĘCIA)	1
2cb5bba7-2234-490a-a373-b51bff0f1331	pudelek	Małgorzata Rozenek zajada się pizzą i tuli Radosława Majdana na randce (ZDJĘCIA)	1
68eae624-2ca7-48c5-8b2c-a982b85b015e	wikinews	Czechy: wypadek Kuzaja w rajdzie - dwóch kibiców nie żyje	0
2abe5c37-0897-46d2-9731-72aa16d20048	wikinews	Fidel Castro wydał oświadczenie z okazji Nowego Roku 2007	0
41213e2e-c2a1-4f1c-a4ba-7f7cfd621a41	wikinews	Śrem: 17 kwietnia początek II Festiwalu Kina Alternatywnego	0
26957afc-b4b4-4989-b059-11ee6eda8ae7	pudelek	Pippa Middleton jest w CIĄŻY!	1
44877bb2-87bf-41ce-8e0e-e637658c9bc4	tvpsport	Porażka obrońców tytułu. Wyrównany stan rywalizacji	1
c8cc52ad-2f39-4881-8fc2-024dfa254cec	naukawpolsce	Zmarł prof. Zygmunt Woźniczka	0
4e67d40a-c2df-4635-aca9-1409388910ac	other	Nieletni złodzieje w Wielkopolsce. 9-latka wynosiła ze sklepu zabawki	0
18e17312-d5bf-48f7-b491-bf7ca2c066a0	wyborcza	Czworonożny wieloryb z Egiptu. Naukowcy odkryli przedziwnego morskiego ssaka sprzed 43 mln lat	1
9de13b68-85a7-4001-805a-fb7e8fec6e72	wyborcza	Wypadek pod Poznaniem po policyjnym pościgu. Spalone auto, nieznana liczba ofiar	0
b5f6f2f6-83c7-4c06-bf3b-ecc568ded0f4	wikinews	Kolarstwo: Rund Um Köln odwołany	0
521b28c8-e867-4694-a741-8102c49c83f9	wyborcza	MKOl rezygnuje z testosteronu jako wyznacznika płci dla kobiet trans i z zaburzeniem rozwoju płciowego	0
8155ec2c-0fdb-44f8-aef2-f7923da8bfe6	space24	Portal dostępowy do danych satelitarnych Sat4Envi będzie uruchomiony w przyszłym roku	0
6e42602c-6351-4b6c-8b5f-3cf7ca70d24b	pudelek	Dumna Anna Lewandowska prezentuje KOLEJNE TALENTY czteroletniej Klary: pływa i robi arbuzowe lody	1
745a439b-f258-460c-80f5-22cea00df67d	wikinews	Uchwała nr 99/XL Rady Naczelnej ZHP w sprawie wojny w Ukrainie i służby Związku Harcerstwa Polskiego	0
2939b160-eca6-4b77-abd0-297ee826e690	o2	Rachunki za ogrzewanie wyższe o 600 proc. Mieszkańcy zrozpaczeni	1
972120cf-118b-49ed-a561-cccb269865b8	wikinews	Berlin: wystąpi Narodowy Stary Teatr z Krakowa	0
d4bdc6ff-a7f4-4faf-bca8-9a483bcdae82	pudelek	Tajne wesele Koroniewskiej i Dowbora!	1
9c371027-a9c3-4ca5-be7b-5d9809248d88	pudelek	Weronika Rosati staje w obronie beżowych majtek Julii Wieniawy: "TO NIE SZAJS"	1
cbbb75c1-6bd1-4d9f-a116-356c505b21ae	wyborcza	Papież Franciszek i inni przywódcy religijni apelują o powstrzymanie zmian klimatu	0
27ec7381-b02d-4e76-ba7e-018faa838bcc	wyborcza	Pompeje znowu zadziwiają. Archeolodzy odkryli grobowiec z częściowo zmumifikowanym ciałem	1
9119ead0-5c0a-4d67-ad82-c4b64f8e1ce2	pudelek	Rolnik szuka żony. Siostra Marty pozdrawia oburzonych widzów: "Polacy nie mają pojęcia o modzie"	1
b505342b-5aa0-454c-8b5f-98f3be139150	pudelek	Najbardziej KOMPROMITUJĄCE wpadki gwiazd z Photoshopem: Małgorzata Rozenek, Katarzyna Skrzynecka, Natalia Siwiec (ZDJĘCIA)	1
aba74d84-4930-4a72-855c-b67fbd10c291	wp-wiadomosci	Mocne słowa prof. Simona. Mówi o rekomendacjach Rady Medycznej	1
d0200789-e2e1-4393-9580-4b98c71dcf15	wikinews	Izrael ostrzega: Iran wkrótce wyprodukuje bombę atomową	0
18e05e78-1268-471b-9795-0f5fe28503cc	space24	Wystrzelono kolejne zestawy Starlinków. Celem wyższa orbita	0
80c6869b-7625-4a57-bca2-733bdca72c79	wikinews	Od 16 kwietnia obowiązek zakrywania nosa i ust w przestrzeni publicznej	0
ca931855-96b0-4459-8412-d58993eebf10	naukawpolsce	Opracowano atlas zmian zachodzących w ludzkim mózgu	0
13e3249c-4ceb-42ac-92e8-87cd0e693f70	naukawpolsce	Wyrzut materii ze Słońca zmierza w stronę Ziemi; możliwa burza geomagnetyczna	0
515c9d6c-0bbf-4634-a826-cc9014b2599d	pudelek	Agnieszka Orzechowska o karierzę w polityce: "Jeśli Petru mnie nie weźmie, to mogę pójść z każdym"	1
803de67d-2527-4003-9a7d-a1c65589f48c	other	Ukochana Jeffa Bezosa nie odstępuje go na krok na czerwonym dywanie 	1
bf1dc977-50e3-4f42-9394-f6ece96f1560	wikinews	Zamknięte sklepy w Manchesterze z powodu zamieszek	0
5587ee6c-3efc-458d-b0fa-e6a0ad4cde3b	pudelek	Miszczak o programie Sablewskiej: "Trzeba mieć umiejętność dotyku, którą ma Maja!"	1
3f4a651b-248c-4db8-9c00-8c55d09f7453	wikinews	Lepper: zarządzam partią jednoosobowo	0
d18038df-fbfa-4be4-874e-e6b9768cab7e	wikinews	Nasz Dziennik: „Kapitulacja w Juracie”	0
120c1ad2-1a30-443f-a6ba-c29280966180	pudelek	Restauracja Magdy Gessler została usunięta z przewodnika Michelin!	1
ea0d17f6-b85a-43be-a9a1-8a44f0989329	wyborcza	WP: siedziba Prokuratury Krajowej kosztowała prawie 136 mln zł	0
5dde5753-ba1f-466d-80b4-2498ab96aab2	wyborcza	Białystok. Otwarto Muzeum Pamięci Sybiru. Upamiętnienie niezłomności i hartu ducha	0
5ffaab4a-391d-48c5-be45-0e70f06d20ef	wyborcza	Kto śledził Sasina na wakacjach. Służby badają maile z informacjami o wicepremierze	1
f497421a-9977-458d-b995-83221dc2f936	pudelek	Te gwiazdy nie zamierzają OCHRZCIĆ swoich dzieci: Małgorzata Rozenek, Zofia Zborowska, Magda Mołek... (ZDJĘCIA)	1
661f455e-6fa9-4610-9815-872130379263	wikinews	Niemcy: kompromis w sprawie podwyżek płac w budownictwie	0
b13e40ff-f501-41fb-87fd-83cbaffb17de	wikinews	Egipt: Aresztowano podejrzanych o zamach w Szarm el-Szejk	0
c5832bdc-5586-458e-a0b2-29121b3bd543	wyborcza	Lekarze z Anina przeszczepili serce polskiego dawcy uchodźczyni z Ukrainy	0
